Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;;;;Sunny WebBox;Sunny WebBox;SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209)
06.12.2012 16:20;73004.65;1875;16063.45;15689.92;5029;49.99;11;3000;617.17;411.97;0.79;0.4;0.51;2.5;4.4;39;0.88;0.87;0.88;3888;;;;1323;Ok;9640.55;217;2089.96;2043.73;617;49.99;12;3000;623.81;410.92;0.78;0.4;239.36;241.68;240.85;0.86;0.85;0.86;486;164;Ok;none;-------;-------;9618.88;221;2096.16;2049.18;614;49.99;11;3000;623.26;410.54;0.77;0.39;239.18;241.58;240.71;0.86;0.85;0.86;477;161;Ok;none;-------;-------;9551.84;219;2089.91;2043.41;629;49.99;11;3000;597.97;415.06;0.83;0.42;239.31;240.31;239.33;0.88;0.88;0.88;494;173;Ok;none;-------;-------;9570.07;221;2089.68;2042.55;640;49.99;10;3000;615.89;415.87;0.81;0.39;237.91;241.56;239.23;0.9;0.89;0.9;497;160;Ok;none;-------;-------;9587.23;284;2096.75;2049.19;602;49.99;11;3000;620.54;412.8;0.74;0.39;238.78;241.25;240.07;0.84;0.83;0.84;461;159;Ok;none;-------;-------;9540.3;323;2099.13;2045.62;599;49.99;11;3000;621.12;409.34;0.75;0.39;238.55;241.45;240.48;0.83;0.83;0.84;464;159;Ok;none;-------;-------;7563.1;192;1749.69;1706.31;640;49.99;11;3000;622.54;415.97;0.77;0.39;239.26;241.8;240.87;0.9;0.88;0.89;479;163;Ok;none;-------;-------;7932.69;198;1752.17;1709.92;688;49.99;11;3000;612.29;405.31;866;455;237.96;240.22;239.22;0.97;0.96;0.96;530;184;Ok;none;-------;-------;0.51;2.5;4.4;39;Ok
06.12.2012 16:25;73004.92;1875;16064.12;15690.58;3804;49.99;12;3000;602.28;399.85;0.62;0.33;0.5;2.1;4.2;31;0.67;0.66;0.66;3006;;;;1042;Ok;9640.58;217;2090.04;2043.82;477;49.99;12;3000;607.1;401.76;0.64;0.33;239.13;241.38;240.78;0.67;0.67;0.67;386;131;Ok;none;-------;-------;9618.91;221;2096.25;2049.26;477;49.99;12;3000;607.86;400.43;0.62;0.32;238.96;241.29;240.66;0.67;0.66;0.67;379;129;Ok;none;-------;-------;9551.87;219;2090;2043.5;473;49.99;12;3000;585.22;396.57;0.65;0.34;239.08;240;239.25;0.66;0.66;0.66;379;134;Ok;none;-------;-------;9570.1;221;2089.76;2042.64;481;49.99;11;3000;602.16;402.21;0.63;0.32;237.67;241.26;239.16;0.68;0.67;0.68;380;127;Ok;none;-------;-------;9587.26;284;2096.84;2049.27;463;49.99;13;3000;605.61;399.98;0.6;0.32;238.56;240.96;240.01;0.64;0.64;0.65;361;127;Ok;none;-------;-------;9540.33;323;2099.22;2045.71;459;49.99;12;3000;603.95;399.52;0.61;0.32;238.32;241.15;240.41;0.64;0.64;0.64;368;128;Ok;none;-------;-------;7563.14;192;1749.77;1706.39;479;49.99;12;3000;605.6;401.99;0.6;0.32;239.03;241.51;240.81;0.67;0.67;0.66;364;129;Ok;none;-------;-------;7932.73;198;1752.25;1710;495;49.99;12;3000;600.77;396.38;649;347;237.71;239.9;239.15;0.7;0.7;0.69;389;137;Ok;none;-------;-------;0.5;2.1;4.2;31;Ok
06.12.2012 16:30;73005.1;1875;16064.79;15691.25;2886;49.98;12;3000;594.58;392.87;0.49;0.26;0.69;1.7;4;24;0.51;0.51;0.51;2349;;;;820;Ok;9640.61;217;2090.12;2043.9;361;49.98;13;3000;598.04;392.79;0.51;0.26;239.01;241.3;240.67;0.51;0.51;0.51;305;103;Ok;none;-------;-------;9618.93;221;2096.33;2049.35;362;49.98;12;3000;599.83;393.36;0.5;0.26;238.86;241.22;240.56;0.51;0.51;0.51;297;102;Ok;none;-------;-------;9551.9;219;2090.08;2043.58;359;49.98;12;3000;583.22;389.55;0.51;0.27;238.98;239.94;239.16;0.51;0.51;0.5;295;105;Ok;none;-------;-------;9570.12;221;2089.84;2042.72;366;49.98;12;3000;595.04;394.79;0.5;0.26;237.57;241.19;239.06;0.52;0.52;0.52;298;100;Ok;none;-------;-------;9587.28;284;2096.92;2049.35;349;49.98;13;3000;593.28;392.31;0.48;0.26;238.44;240.88;239.89;0.49;0.49;0.49;282;100;Ok;none;-------;-------;9540.35;323;2099.3;2045.79;347;49.98;13;3000;596.57;392.15;0.48;0.26;238.2;241.08;240.3;0.48;0.48;0.49;285;100;Ok;none;-------;-------;7563.16;192;1749.86;1706.47;364;49.98;13;3000;597.87;396.3;0.47;0.26;238.93;241.45;240.71;0.52;0.51;0.51;281;101;Ok;none;-------;-------;7932.75;198;1752.34;1710.09;378;49.98;13;3000;592.85;391.76;517;278;237.59;239.82;239.03;0.54;0.54;0.53;306;109;Ok;none;-------;-------;0.69;1.7;4;24;Ok
06.12.2012 16:35;73005.18;1875;16065.45;15691.92;1732;49.97;12;3000;584.83;380.28;0.33;0.18;0.42;1.3;3.9;14;0.31;0.31;0.31;1533;;;;555;Ok;9640.62;217;2090.21;2043.98;216;49.97;13;3000;585.73;378.96;0.35;0.19;238.79;241.25;240.48;0.31;0.31;0.31;204;70;Ok;none;-------;-------;9618.94;221;2096.41;2049.43;217;49.97;13;3000;585.83;381.29;0.34;0.18;238.64;241.17;240.38;0.32;0.31;0.31;198;69;Ok;none;-------;-------;9551.91;219;2090.16;2043.66;215;49.98;13;3000;577.81;376.31;0.34;0.2;238.75;239.87;238.95;0.31;0.31;0.31;193;73;Ok;none;-------;-------;9570.13;221;2089.93;2042.8;219;49.97;12;3000;584.82;382.9;0.33;0.18;237.34;241.13;238.87;0.32;0.32;0.32;194;67;Ok;none;-------;-------;9587.29;284;2097;2049.44;210;49.97;13;3000;584.86;378.15;0.31;0.18;238.23;240.83;239.72;0.3;0.3;0.3;181;67;Ok;none;-------;-------;9540.36;323;2099.38;2045.87;207;49.97;13;3000;583.42;379.13;0.32;0.18;237.99;241.02;240.12;0.29;0.29;0.3;185;67;Ok;none;-------;-------;7563.17;192;1749.94;1706.56;219;49.97;13;3000;589.42;383.68;0.3;0.18;238.7;241.39;240.53;0.32;0.32;0.31;178;68;Ok;none;-------;-------;7932.76;198;1752.42;1710.17;229;49.97;12;3000;586.8;381.89;342;194;237.35;239.75;238.83;0.33;0.33;0.32;200;74;Ok;none;-------;-------;0.42;1.3;3.9;14;Ok
06.12.2012 16:40;73005.22;1875;16066.12;15692.58;868;49.97;12;3000;578.29;370.88;0.2;0.12;0.66;0.8;3.7;8;0.18;0.17;0.17;918;;;;361;Ok;9640.62;217;2090.29;2044.07;108;49.97;13;3000;567.37;371.25;0.23;0.13;238.65;240.88;240.29;0.17;0.18;0.17;130;48;Ok;none;-------;-------;9618.95;221;2096.5;2049.51;109;49.97;13;3000;581.34;378.98;0.21;0.12;238.5;240.81;240.19;0.18;0.18;0.17;121;44;Ok;none;-------;-------;9551.91;219;2090.25;2043.75;109;49.97;12;3000;567.05;370.14;0.21;0.13;238.62;239.49;238.74;0.18;0.18;0.17;120;49;Ok;none;-------;-------;9570.14;221;2090.01;2042.89;111;49.97;12;3000;572.89;366.26;0.21;0.12;237.2;240.78;238.67;0.18;0.18;0.17;117;43;Ok;none;-------;-------;9587.3;284;2097.09;2049.52;104;49.97;14;3000;587.3;369.28;0.18;0.12;238.09;240.48;239.54;0.16;0.16;0.16;103;43;Ok;none;-------;-------;9540.36;323;2099.47;2045.96;102;49.97;13;3000;577.08;369.68;0.19;0.12;237.85;240.67;239.93;0.15;0.16;0.15;108;43;Ok;none;-------;-------;7563.18;192;1750.02;1706.64;108;49.97;13;3000;595.23;374.99;0.16;0.12;238.56;241.02;240.33;0.2;0.17;0.17;97;43;Ok;none;-------;-------;7932.77;198;1752.5;1710.25;117;49.97;13;3000;578.11;366.49;211;131;237.2;239.38;238.63;0.19;0.19;0.18;122;48;Ok;none;-------;-------;0.66;0.8;3.7;8;Ok
06.12.2012 16:45;73005.24;1875;16066.79;15693.25;390;49.96;13;3000;578.41;371.06;0.12;0.08;0.48;0.4;3.5;4;0.15;0.14;0.14;553;;;;246;Ok;9640.63;217;2090.37;2044.15;50;49.96;14;3000;567.04;372.87;0.15;0.09;238.49;240.65;239.97;0.14;0.14;0.14;85;34;Ok;none;-------;-------;9618.95;221;2096.58;2049.6;49;49.96;13;3000;581.55;378.89;0.13;0.08;238.32;240.56;239.84;0.14;0.14;0.14;75;30;Ok;none;-------;-------;9551.92;219;2090.33;2043.83;49;49.96;13;3000;566.93;370;0.13;0.09;238.46;239.24;238.41;0.14;0.14;0.14;75;34;Ok;none;-------;-------;9570.14;221;2090.09;2042.97;51;49.96;13;3000;572.53;366.1;0.13;0.08;237.02;240.54;238.33;0.13;0.13;0.13;73;29;Ok;none;-------;-------;9587.3;284;2097.17;2049.6;46;49.96;14;3000;587.38;369.44;0.1;0.08;237.9;240.22;239.18;0.17;0.16;0.16;58;29;Ok;none;-------;-------;9540.37;323;2099.55;2046.04;45;49.96;14;3000;577.35;370;0.11;0.08;237.67;240.42;239.58;0.16;0.16;0.16;62;29;Ok;none;-------;-------;7563.18;192;1750.11;1706.72;47;49.96;13;3000;595.86;375.15;0.09;0.08;238.39;240.78;239.99;0.17;0.15;0.15;51;28;Ok;none;-------;-------;7932.77;198;1752.58;1710.34;53;49.96;14;3000;578.66;366.1;129;91;237.01;239.12;238.28;0.13;0.13;0.13;74;33;Ok;none;-------;-------;0.48;0.4;3.5;4;Ok
06.12.2012 16:50;73005.24;1875;16067.45;15693.59;96;49.96;3;3000;521.49;344.83;0.09;0.06;0.44;0.1;3.4;1;0.39;0.37;0.37;378;;;;173;Ok;9640.63;217;2090.46;2044.19;13;49.96;3;3000;519.32;342.2;0.11;0.07;238.62;240.69;239.96;0.39;0.37;0.36;58;25;Ok;none;-------;-------;9618.95;221;2096.66;2049.64;12;49.96;3;3000;524.95;347.85;0.1;0.06;238.46;240.6;239.84;0.39;0.37;0.37;53;21;Ok;none;-------;-------;9551.92;219;2090.41;2043.87;13;49.96;3;3000;511.25;345.13;0.1;0.07;238.58;239.29;238.41;0.37;0.35;0.35;52;25;Ok;none;-------;-------;9570.14;221;2090.18;2043.01;13;49.96;3;3000;521.05;343.13;0.09;0.06;237.15;240.58;238.33;0.38;0.35;0.36;48;19;Ok;none;-------;-------;9587.3;284;2097.25;2049.66;13;49.96;3;3000;521.25;339.8;0.08;0.06;238.04;240.25;239.18;0.41;0.39;0.4;41;21;Ok;none;-------;-------;9540.37;323;2099.63;2046.08;10;49.96;3;3000;519.62;343.06;0.08;0.06;237.82;240.46;239.59;0.43;0.42;0.41;41;20;Ok;none;-------;-------;7563.18;192;1750.19;1706.77;8;49.96;3;3000;526.68;348.25;0.07;0.06;238.53;240.82;239.99;0.39;0.37;0.37;35;19;Ok;none;-------;-------;7932.77;198;1752.67;1710.38;14;49.96;3;3000;527.87;349.23;96;67;237.14;239.15;238.27;0.36;0.34;0.35;50;23;Ok;none;-------;-------;0.44;0.1;3.4;1;Ok
06.12.2012 16:55;73005.24;1875;16068.11;15693.59;0;49.96;3;3000;554.35;390.37;0.05;0.03;0.33;0;3.2;0;0.09;0.09;0.09;185;;;;78;Ok;9640.63;217;2090.54;2044.19;0;49.96;3;3000;556.74;393.48;0.07;0.04;238.32;240.55;239.76;0.07;0.07;0.07;39;14;Ok;none;-------;-------;9618.95;221;2096.74;2049.64;0;49.96;3;3000;559.36;393.11;0.06;0.03;238.15;240.47;239.63;0.08;0.08;0.07;30;11;Ok;none;-------;-------;9551.92;219;2090.5;2043.87;0;49.96;3;3000;547.64;392.78;0.05;0.04;238.29;239.12;238.2;0.06;0.06;0.06;29;14;Ok;none;-------;-------;9570.14;221;2090.26;2043.01;0;49.96;3;3000;558.13;390.11;0.04;0.02;236.81;240.46;238.11;0.08;0.08;0.08;24;8;Ok;none;-------;-------;9587.3;284;2097.34;2049.66;0;49.96;3;3000;549.06;380.91;0.04;0.03;237.72;240.13;239.01;0.15;0.15;0.15;22;11;Ok;none;-------;-------;9540.37;323;2099.71;2046.08;;;;;;;;;;;;;;;;;Ok;none;-------;-------;7563.18;192;1750.27;1706.77;0;49.96;3;3000;557.83;394.35;0.02;0.02;238.21;240.7;239.81;0.08;0.08;0.07;13;8;Ok;none;-------;-------;7932.77;198;1752.75;1710.38;0;49.96;3;3000;551.72;387.9;53;33;236.81;239.01;238.09;0.11;0.11;0.11;28;12;Ok;none;-------;-------;0.33;0;3.2;0;Ok
06.12.2012 17:00;73005.24;1875;16068.14;15693.59;0;0;0;0;0;0;0;0;0.3;-0.2;3.1;0;;;;;;;;0;Ok;9640.63;217;2090.54;2044.19;;;;;;;;;;;;;;;;;Ok;none;-------;-------;9618.95;221;2096.75;2049.64;;;;;;;;;;;;;;;;;Ok;none;-------;-------;9551.92;219;2090.5;2043.87;;;;;;;;;;;;;;;;;Ok;none;-------;-------;9570.14;221;2090.26;2043.01;;;;;;;;;;;;;;;;;Ok;none;-------;-------;9587.3;284;2097.34;2049.66;;;;;;;;;;;;;;;;;Ok;none;-------;-------;9540.37;323;2099.71;2046.08;;;;;;;;;;;;;;;;;Ok;none;-------;-------;7563.18;192;1750.28;1706.77;;;;;;;;;;;;;;;;;Ok;none;-------;-------;7932.77;198;1752.76;1710.38;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0.3;-0.2;3.1;0;Ok
06.12.2012 17:05;73005.24;1875;16068.14;15693.59;0;0;0;0;0;0;0;0;0.01;-0.5;3;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0.01;-0.5;3;0;Ok
06.12.2012 17:10;73005.24;1875;16068.14;15693.59;0;0;0;0;0;0;0;0;0.02;-0.7;2.9;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0.02;-0.7;2.9;0;Ok
06.12.2012 17:15;73005.24;1875;16068.14;15693.59;0;0;0;0;0;0;0;0;0.01;-0.9;2.7;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0.01;-0.9;2.7;0;Ok
06.12.2012 17:20;73005.24;1875;16068.14;15693.59;0;0;0;0;0;0;0;0;0.1;-1.1;2.6;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0.1;-1.1;2.6;0;Ok
06.12.2012 17:25;73005.24;1875;16068.14;15693.59;0;0;0;0;0;0;0;0;0;-1.3;2.5;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0;-1.3;2.5;0;Ok
06.12.2012 17:30;73005.24;1875;16068.14;15693.59;0;0;0;0;0;0;0;0;0.01;-1.6;2.3;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0.01;-1.6;2.3;0;Ok
06.12.2012 17:35;73005.24;1875;16068.14;15693.59;0;0;0;0;0;0;0;0;0;-2;1.8;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0;-2;1.8;0;Ok
06.12.2012 17:40;73005.24;1875;16068.14;15693.59;0;0;0;0;0;0;0;0;0.04;-2.4;1.5;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0.04;-2.4;1.5;0;Ok
