Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;;;;Sunny WebBox;Sunny WebBox;SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209)
04.01.2013 16:05;78529.94;2107;17965.2;17408.77;0;49.99;3;3000;539.41;390.18;42;23;0;5.3;7.7;0;0;0;0;180;;;;68;Ok;10332.9;246;2329.02;2260.16;0;49.99;3;3000;540.35;390.91;67;35;242.31;244.5;243.85;0;0;0;36;13;Ok;none;-------;-------;10308.17;250;2334.71;2264.77;0;49.99;3;3000;542.45;390.78;50;23;242.17;244.48;243.78;0;0;0;27;8;Ok;none;-------;-------;10248.76;248;2327.78;2258.39;0;49.99;3;3000;532.18;389.68;39;25;242.31;243.32;242.53;0;0;0;20;9;Ok;none;-------;-------;10251.71;250;2320.68;2256.67;0;49.99;3;3000;543.6;388.79;50;17;240.99;244.44;242.4;0;0;0;27;6;Ok;none;-------;-------;10260.7;313;2336.75;2264.39;0;49.99;3;3000;544.5;387.74;33;24;241.74;244.13;243.11;0;0;0;17;9;Ok;none;-------;-------;10211.64;352;2335.16;2260.2;0;49.99;3;3000;526.34;389.98;33;25;241.53;244.3;243.52;0;0;0;17;9;Ok;none;-------;-------;8233;221;1989.22;1918.89;0;49.99;3;3000;541.18;391.8;17;17;242.23;244.62;243.91;0;0;0;9;6;Ok;none;-------;-------;8683.06;227;1991.9;1925.3;0;49.99;3;3000;544.74;391.76;51;22;240.99;243.16;242.37;0;0;0;27;8;Ok;none;-------;-------;0;5.3;7.7;0;Ok
04.01.2013 16:10;78529.94;2107;17965.87;17408.77;0;49.99;3;3000;562.87;396.38;41;23;0.19;5.3;7.8;0;0;0;0;183;;;;69;Ok;10332.9;246;2329.1;2260.16;0;49.99;3;3000;563.93;397.24;67;35;242.22;244.39;243.66;0;0;0;37;13;Ok;none;-------;-------;10308.17;250;2334.8;2264.77;0;49.99;3;3000;566.57;397.35;50;23;242.06;244.35;243.57;0;0;0;28;9;Ok;none;-------;-------;10248.76;248;2327.86;2258.39;0;49.99;3;3000;553.42;395.51;34;25;242.19;243.18;242.31;0;0;0;18;9;Ok;none;-------;-------;10251.71;250;2320.76;2256.67;0;49.99;3;3000;565.66;394.73;50;17;240.87;244.31;242.19;0;0;0;27;6;Ok;none;-------;-------;10260.7;313;2336.83;2264.39;0;49.99;3;3000;566.72;393.86;33;25;241.63;244;242.91;0;0;0;18;9;Ok;none;-------;-------;10211.64;352;2335.24;2260.2;0;49.99;3;3000;556.73;396.79;33;24;241.43;244.18;243.33;0;0;0;18;9;Ok;none;-------;-------;8233;221;1989.3;1918.89;0;49.99;3;3000;564.31;398.03;17;17;242.12;244.49;243.71;0;0;0;9;6;Ok;none;-------;-------;8683.06;227;1991.98;1925.3;0;49.99;3;3000;565.68;397.56;50;20;240.88;243.03;242.16;0;0;0;28;8;Ok;none;-------;-------;0.19;5.3;7.8;0;Ok
04.01.2013 16:15;78529.94;2109;17966.54;17408.8;0;49.99;5;3000;578.53;402.05;41;23;0.53;5.4;7.7;1;0;0;0;183;;;;68;Ok;10332.9;246;2329.18;2260.16;0;49.99;3;3000;580.09;403.25;67;34;242.33;244.38;243.62;0;0;0;38;13;Ok;none;-------;-------;10308.17;250;2334.88;2264.77;0;49.99;3;3000;581.98;402.95;50;21;242.19;244.37;243.55;0;0;0;28;8;Ok;none;-------;-------;10248.76;248;2327.94;2258.39;0;49.99;3;3000;568.25;400.91;34;25;242.33;243.18;242.28;0;0;0;19;9;Ok;none;-------;-------;10251.71;250;2320.85;2256.67;0;49.99;3;3000;580.99;400.54;45;17;240.98;244.32;242.15;0;0;0;25;6;Ok;none;-------;-------;10260.7;314;2336.91;2264.41;0;49.99;13;3000;581.91;399.77;33;25;241.77;244.01;242.88;0;0;0;18;9;Ok;none;-------;-------;10211.64;352;2335.33;2260.2;0;49.99;3;3000;573.8;401.97;33;25;241.55;244.19;243.29;0;0;0;18;9;Ok;none;-------;-------;8233;221;1989.38;1918.89;0;49.99;3;3000;580.23;403.78;17;17;242.24;244.5;243.67;0;0;0;9;6;Ok;none;-------;-------;8683.06;228;1992.06;1925.31;0;49.99;13;3000;581.04;403.26;50;21;241;243.03;242.13;0;0;0;28;8;Ok;none;-------;-------;0.53;5.4;7.7;1;Ok
04.01.2013 16:20;78529.94;2109;17967.2;17408.97;40;49.99;5;3000;594.42;403.52;51;31;1.06;5.4;7.7;4;0.04;0.04;0.04;230;;;;93;Ok;10332.9;246;2329.27;2260.16;0;49.99;3;3000;613.19;417.32;67;36;242.26;244.42;243.6;0;0;0;40;15;Ok;none;-------;-------;10308.17;250;2334.96;2264.77;0;49.99;3;3000;614.16;416.46;50;23;242.11;244.39;243.52;0;0;0;30;9;Ok;none;-------;-------;10248.76;248;2328.03;2258.39;0;49.99;3;3000;599.29;414.15;33;25;242.24;243.18;242.23;0;0;0;19;10;Ok;none;-------;-------;10251.71;250;2320.93;2256.67;0;49.99;3;3000;612.23;414.21;38;17;240.89;244.34;242.1;0;0;0;22;6;Ok;none;-------;-------;10260.71;314;2337;2264.49;21;49.99;14;3000;542.2;361.27;84;59;241.66;244.02;242.94;0.2;0.2;0.2;43;20;Ok;none;-------;-------;10211.64;352;2335.41;2260.2;0;49.99;3;3000;609.75;415.37;33;25;241.48;244.21;243.27;0;0;0;19;10;Ok;none;-------;-------;8233;221;1989.47;1918.89;0;49.99;3;3000;612.91;417.27;18;17;242.16;244.52;243.64;0;0;0;10;6;Ok;none;-------;-------;8683.06;228;1992.15;1925.39;19;49.99;13;3000;551.66;372.18;90;51;240.87;243.02;242.14;0.16;0.15;0.16;47;17;Ok;none;-------;-------;1.06;5.4;7.7;4;Ok
04.01.2013 16:25;78529.96;2115;17967.87;17409.43;70;49.99;12;3000;582.38;394.89;60;37;1.18;5.2;7.6;4;0.08;0.07;0.07;265;;;;110;Ok;10332.9;247;2329.35;2260.21;0;49.99;12;3000;613.06;417.21;68;38;241.93;244.36;243.29;0.01;0.01;0.01;41;16;Ok;none;-------;-------;10308.17;251;2335.05;2264.82;0;49.99;12;3000;614.09;416.61;50;24;241.79;244.33;243.22;0.01;0.01;0.01;30;10;Ok;none;-------;-------;10248.76;249;2328.11;2258.43;0;49.99;12;3000;599.41;414.37;34;25;241.92;243.12;241.91;0;0;0;19;10;Ok;none;-------;-------;10251.71;251;2321.01;2256.72;0;49.99;12;3000;610.78;412.88;40;19;240.55;244.29;241.79;0.02;0.02;0.02;24;7;Ok;none;-------;-------;10260.71;314;2337.08;2264.57;32;49.99;13;3000;503.86;333.74;113;76;241.33;243.97;242.68;0.29;0.29;0.28;56;25;Ok;none;-------;-------;10211.65;353;2335.49;2260.25;2;49.99;13;3000;604.11;410.84;38;29;241.15;244.16;242.97;0.03;0.03;0.03;22;11;Ok;none;-------;-------;8233.01;222;1989.55;1918.94;0;49.99;12;3000;612.95;417.5;18;17;241.84;244.48;243.35;0;0;0;11;7;Ok;none;-------;-------;8683.06;228;1992.23;1925.48;36;49.99;13;3000;500.85;336;125;74;240.51;242.95;241.86;0.25;0.24;0.25;62;24;Ok;none;-------;-------;1.18;5.2;7.6;4;Ok
04.01.2013 16:30;78530;2115;17968.54;17410.09;347;49.98;11;3000;507.6;339.38;134;83;0.86;4.8;7.6;5;0.15;0.15;0.14;540;;;;221;Ok;10332.9;247;2329.43;2260.29;46;49.98;12;3000;508.84;339.4;165;99;242.14;244.64;243.7;0.12;0.13;0.12;83;33;Ok;none;-------;-------;10308.18;251;2335.13;2264.9;45;49.98;11;3000;507.22;339.02;149;83;241.99;244.61;243.62;0.13;0.14;0.13;75;27;Ok;none;-------;-------;10248.76;249;2328.19;2258.52;43;49.98;12;3000;503.21;341.33;128;85;242.15;243.38;242.29;0.13;0.14;0.13;63;28;Ok;none;-------;-------;10251.72;251;2321.1;2256.81;47;49.98;11;3000;506.95;336.64;139;80;240.75;244.55;242.17;0.12;0.12;0.12;70;26;Ok;none;-------;-------;10260.71;314;2337.16;2264.66;40;49.98;12;3000;511.18;338.38;125;82;241.58;244.25;242.95;0.19;0.2;0.19;63;27;Ok;none;-------;-------;10211.65;353;2335.58;2260.33;40;49.98;12;3000;505.85;337;124;85;241.34;244.44;243.35;0.19;0.19;0.18;62;28;Ok;none;-------;-------;8233.01;222;1989.63;1919.02;43;49.98;11;3000;507.95;342.63;113;76;242.05;244.77;243.74;0.13;0.14;0.14;56;25;Ok;none;-------;-------;8683.07;228;1992.31;1925.56;43;49.98;12;3000;509.61;340.7;136;80;240.76;243.22;242.12;0.15;0.16;0.16;68;27;Ok;none;-------;-------;0.86;4.8;7.6;5;Ok
04.01.2013 16:35;78530.03;2115;17969.2;17410.76;431;49.97;11;3000;505.36;338.41;152;93;1.1;4.5;7.6;6;0.09;0.09;0.09;611;;;;249;Ok;10332.91;247;2329.52;2260.37;56;49.98;11;3000;508.35;339.47;178;107;242.34;244.51;243.76;0.09;0.09;0.1;90;36;Ok;none;-------;-------;10308.18;251;2335.21;2264.99;55;49.98;11;3000;505.95;338.6;168;91;242.19;244.47;243.68;0.08;0.08;0.09;84;30;Ok;none;-------;-------;10248.77;249;2328.28;2258.6;56;49.98;12;3000;496.59;336.98;147;98;242.35;243.23;242.34;0.09;0.09;0.09;72;33;Ok;none;-------;-------;10251.72;251;2321.18;2256.89;56;49.98;11;3000;509.04;338.52;156;89;240.94;244.41;242.21;0.11;0.11;0.11;79;29;Ok;none;-------;-------;10260.72;314;2337.25;2264.74;50;49.97;12;3000;503.96;335.36;144;93;241.78;244.11;243;0.08;0.08;0.08;72;31;Ok;none;-------;-------;10211.65;353;2335.66;2260.42;47;49.97;12;3000;512.18;340.85;138;93;241.54;244.3;243.41;0.12;0.11;0.11;69;31;Ok;none;-------;-------;8233.01;222;1989.72;1919.11;55;49.98;11;3000;503;339.58;130;88;242.25;244.64;243.8;0.09;0.09;0.08;64;29;Ok;none;-------;-------;8683.07;228;1992.4;1925.64;56;49.98;12;3000;503.85;337.94;162;91;240.95;243.07;242.17;0.09;0.09;0.09;81;30;Ok;none;-------;-------;1.1;4.5;7.6;6;Ok
04.01.2013 16:40;78530.06;2115;17969.87;17411.43;340;49.97;11;3000;514.09;343.24;131;82;1.35;4.4;7.5;5;0.16;0.16;0.16;534;;;;222;Ok;10332.91;247;2329.6;2260.46;44;49.97;12;3000;518;345.9;156;95;241.96;244.14;243.61;0.15;0.15;0.15;80;32;Ok;none;-------;-------;10308.18;251;2335.3;2265.07;43;49.97;12;3000;518.47;345.25;144;79;241.82;244.11;243.54;0.15;0.16;0.15;74;27;Ok;none;-------;-------;10248.77;249;2328.36;2258.68;43;49.97;12;3000;505.64;343.11;127;84;241.97;242.85;242.17;0.15;0.15;0.15;63;28;Ok;none;-------;-------;10251.73;251;2321.26;2256.97;45;49.97;11;3000;515.62;341.82;134;78;240.56;244.05;242.05;0.14;0.14;0.14;68;26;Ok;none;-------;-------;10260.72;314;2337.33;2264.82;39;49.97;13;3000;513.06;340.56;124;83;241.41;243.74;242.85;0.2;0.19;0.19;63;28;Ok;none;-------;-------;10211.66;353;2335.74;2260.5;40;49.97;12;3000;511.59;340.87;123;85;241.17;243.94;243.27;0.19;0.19;0.18;62;28;Ok;none;-------;-------;8233.02;222;1989.8;1919.19;43;49.97;11;3000;518.61;346.04;109;76;241.89;244.28;243.66;0.15;0.16;0.16;56;26;Ok;none;-------;-------;8683.08;228;1992.48;1925.73;43;49.97;12;3000;511.73;342.4;136;79;240.57;242.71;242.01;0.15;0.15;0.15;68;27;Ok;none;-------;-------;1.35;4.4;7.5;5;Ok
04.01.2013 16:45;78530.06;2115;17970.54;17412.09;256;49.98;12;3000;508.39;340.74;113;73;0.85;4.3;7.4;4;0.28;0.28;0.27;459;;;;198;Ok;10332.91;247;2329.68;2260.54;34;49.98;12;3000;511.06;342.49;140;86;241.84;244.23;243.53;0.26;0.26;0.25;71;29;Ok;none;-------;-------;10308.18;251;2335.38;2265.15;33;49.98;12;3000;511.43;341.73;127;71;241.7;244.21;243.46;0.27;0.27;0.26;64;24;Ok;none;-------;-------;10248.77;249;2328.44;2258.77;32;49.98;12;3000;498.66;339.58;110;76;241.85;242.94;242.08;0.26;0.26;0.26;55;26;Ok;none;-------;-------;10251.73;251;2321.35;2257.06;33;49.98;12;3000;510.44;339.98;118;70;240.44;244.15;241.97;0.26;0.26;0.25;60;23;Ok;none;-------;-------;10260.72;314;2337.41;2264.91;30;49.98;14;3000;507.27;337.96;106;74;241.27;243.83;242.76;0.32;0.31;0.3;53;25;Ok;none;-------;-------;10211.66;353;2335.83;2260.58;28;49.98;12;3000;510.93;342.18;101;74;241.05;244.04;243.19;0.35;0.34;0.33;51;25;Ok;none;-------;-------;8233.02;222;1989.88;1919.27;33;49.98;12;3000;511.93;342.49;91;67;241.75;244.37;243.57;0.26;0.26;0.26;46;23;Ok;none;-------;-------;8683.08;228;1992.56;1925.81;33;49.98;12;3000;505.44;339.57;118;70;240.44;242.79;241.93;0.26;0.25;0.26;59;23;Ok;none;-------;-------;0.85;4.3;7.4;4;Ok
04.01.2013 16:50;78530.06;2115;17971.2;17412.76;24;49.97;12;3000;502.09;336.62;93;63;1.55;4.3;7.5;2;0.43;0.41;0.41;369;;;;164;Ok;10332.91;247;2329.77;2260.62;4;49.97;12;3000;503.18;337.74;119;75;242.25;244.2;243.76;0.41;0.38;0.39;59;25;Ok;none;-------;-------;10308.18;251;2335.46;2265.24;2;49.97;12;3000;503.75;337.09;105;60;242.1;244.16;243.68;0.43;0.4;0.4;52;19;Ok;none;-------;-------;10248.77;249;2328.53;2258.85;4;49.97;12;3000;491.63;335.33;90;66;242.25;242.89;242.3;0.41;0.38;0.38;44;21;Ok;none;-------;-------;10251.73;251;2321.43;2257.14;3;49.97;12;3000;502.88;335.53;97;58;240.84;244.1;242.19;0.41;0.38;0.38;48;19;Ok;none;-------;-------;10260.72;314;2337.5;2264.99;4;49.97;13;3000;506.04;335.67;84;64;241.69;243.79;242.99;0.48;0.47;0.46;42;21;Ok;none;-------;-------;10211.66;353;2335.91;2260.67;0;49.97;13;3000;501.04;335;82;65;241.45;243.98;243.4;0.5;0.48;0.47;40;21;Ok;none;-------;-------;8233.02;222;1989.97;1919.36;2;49.97;12;3000;505.27;338.27;73;57;242.16;244.32;243.79;0.41;0.39;0.39;36;19;Ok;none;-------;-------;8683.08;228;1992.65;1925.89;5;49.97;12;3000;502.93;338.35;97;59;240.85;242.75;242.15;0.41;0.37;0.39;48;19;Ok;none;-------;-------;1.55;4.3;7.5;2;Ok
04.01.2013 16:55;78530.06;2115;17971.87;17412.84;2;49.96;3;3000;517.33;352.67;76;49;1.5;4.5;7.5;1;0.3;0.29;0.28;303;;;;132;Ok;10332.91;247;2329.85;2260.63;1;49.96;3;3000;520.07;354.76;103;61;242.13;244.3;243.6;0.28;0.27;0.27;52;21;Ok;none;-------;-------;10308.18;251;2335.54;2265.24;0;49.96;3;3000;523.18;355.86;87;48;241.99;244.26;243.52;0.28;0.27;0.26;44;16;Ok;none;-------;-------;10248.77;249;2328.61;2258.86;1;49.96;3;3000;507.32;351.31;73;52;242.13;242.99;242.15;0.28;0.27;0.27;35;17;Ok;none;-------;-------;10251.73;251;2321.51;2257.15;0;49.96;3;3000;517.39;349.87;79;45;240.71;244.21;242.03;0.31;0.3;0.3;39;15;Ok;none;-------;-------;10260.72;314;2337.58;2265;0;49.96;3;3000;517.55;347.72;69;52;241.56;243.89;242.84;0.34;0.33;0.32;34;17;Ok;none;-------;-------;10211.66;353;2335.99;2260.67;0;49.96;3;3000;520.27;356.69;64;49;241.35;244.09;243.26;0.32;0.31;0.3;32;16;Ok;none;-------;-------;8233.02;222;1990.05;1919.36;0;49.96;3;3000;523.12;356.68;54;42;242.04;244.43;243.64;0.27;0.26;0.26;27;14;Ok;none;-------;-------;8683.08;228;1992.73;1925.91;0;49.96;3;3000;509.78;348.51;81;49;240.72;242.85;242;0.29;0.28;0.28;40;16;Ok;none;-------;-------;1.5;4.5;7.5;1;Ok
04.01.2013 17:00;78530.06;2115;17972.54;17412.84;0;49.97;3;3000;529.05;389.29;41;23;1.48;4.6;7.7;0;0;0;0;173;;;;66;Ok;10332.91;247;2329.93;2260.63;0;49.97;3;3000;530.37;389.95;67;33;241.79;244.1;243.25;0;0;0;35;12;Ok;none;-------;-------;10308.18;251;2335.63;2265.24;0;49.97;3;3000;533.9;390.18;50;23;241.66;244.06;243.17;0;0;0;26;8;Ok;none;-------;-------;10248.77;249;2328.69;2258.86;0;49.97;3;3000;521.01;388.32;35;25;241.78;242.8;241.8;0;0;0;18;9;Ok;none;-------;-------;10251.73;251;2321.6;2257.15;0;49.97;3;3000;534.52;387.92;49;17;240.36;244.02;241.67;0;0;0;25;6;Ok;none;-------;-------;10260.72;314;2337.66;2265;0;49.97;3;3000;536.88;386.94;33;25;241.21;243.7;242.49;0;0;0;17;9;Ok;none;-------;-------;10211.66;353;2336.08;2260.67;0;49.97;3;3000;511.38;389.47;34;25;241.04;243.88;242.92;0;0;0;17;9;Ok;none;-------;-------;8233.02;222;1990.13;1919.36;0;49.97;3;3000;532.54;391.48;17;17;241.7;244.25;243.3;0;0;0;9;6;Ok;none;-------;-------;8683.08;228;1992.81;1925.91;0;49.97;3;3000;531.83;390.07;50;19;240.38;242.65;241.65;0;0;0;26;7;Ok;none;-------;-------;1.48;4.6;7.7;0;Ok
04.01.2013 17:05;78530.06;2115;17973.2;17412.84;0;50;3;3000;478.85;382.09;45;22;1.74;4.6;7.6;0;0;0;0;170;;;;65;Ok;10332.91;247;2330.02;2260.63;0;50;3;3000;489.1;382.8;67;33;242.06;244.11;243.34;0;0;0;33;12;Ok;none;-------;-------;10308.18;251;2335.71;2265.24;0;50;3;3000;493.5;383.37;51;23;241.94;244.07;243.27;0;0;0;25;8;Ok;none;-------;-------;10248.77;249;2328.78;2258.86;0;50;3;3000;481.01;381.59;40;24;242.07;242.81;241.9;0;0;0;19;9;Ok;none;-------;-------;10251.73;251;2321.68;2257.15;0;50;3;3000;497.49;381.56;51;16;240.63;244.04;241.77;0;0;0;25;6;Ok;none;-------;-------;10260.72;314;2337.75;2265;0;50;3;3000;501.34;380.3;33;24;241.49;243.71;242.58;0;0;0;16;9;Ok;none;-------;-------;10211.66;353;2336.16;2260.67;0;50;3;3000;382.3;378.81;49;25;241.31;243.89;243.01;0;0;0;18;9;Ok;none;-------;-------;8233.02;222;1990.22;1919.36;0;50;3;3000;492.43;384.68;19;16;241.97;244.26;243.39;0;0;0;9;6;Ok;none;-------;-------;8683.08;228;1992.9;1925.91;0;50;3;3000;493.68;383.63;51;17;240.65;242.66;241.75;0;0;0;25;6;Ok;none;-------;-------;1.74;4.6;7.6;0;Ok
