Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;;;Sunny WebBox;Sunny WebBox;SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209)
27.11.2012 15:40;71591.05;1795;15429.85;15072.62;2638;49.97;10;2145.37;586.26;383.03;463;249;0.02;4.5;5.2;26;241.85;0.46;0.46;0.46;2171;;;761;Ok;9462.96;207;2010.87;1966.6;331;49.97;11;2137.01;586.67;385.72;485;252;242.32;244.28;243.73;0.46;0.46;0.47;284;97;Ok;none;-------;-------;9443.02;211;2017.11;1972;331;49.97;11;2147.39;588.88;385.15;473;248;242.27;244.31;243.71;0.46;0.46;0.47;278;95;Ok;none;-------;-------;9376.01;209;2010.66;1966.17;326;49.97;11;2127.37;576.16;382.04;458;245;242.36;243.11;242.4;0.45;0.46;0.46;263;93;Ok;none;-------;-------;9393.94;211;2010.6;1965.51;338;49.97;10;2140.47;587.47;379.99;475;250;241.07;244.29;242.33;0.47;0.47;0.48;278;95;Ok;none;-------;-------;9412.76;274;2017.57;1972.01;324;49.97;11;2157.83;583.86;382;460;252;241.82;243.93;243.01;0.45;0.45;0.45;268;96;Ok;none;-------;-------;9366.11;313;2019.95;1968.62;314;49.97;11;2129.28;586.36;380.7;454;250;241.63;244.16;243.46;0.43;0.43;0.44;266;95;Ok;none;-------;-------;7390.48;182;1670.54;1629.14;334;49.97;11;2171.87;592.03;386.13;436;244;242.25;244.43;243.78;0.46;0.47;0.47;258;94;Ok;none;-------;-------;7745.76;188;1672.54;1632.56;340;49.97;11;2151.73;588.7;382.51;469;251;241.09;243;242.29;0.47;0.48;0.48;276;96;Ok;none;-------;-------;0.02;4.5;5.2;26;Ok
27.11.2012 15:45;71591.22;1795;15430.52;15073.28;2200;49.98;12;2145.37;581.68;377.83;399;217;0.03;4.5;5.3;23;238.76;0.39;0.39;0.39;1854;;;655;Ok;9462.99;207;2010.96;1966.69;277;49.98;13;2137.01;582.21;379.68;423;222;239.19;241.38;240.68;0.4;0.39;0.4;246;84;Ok;none;-------;-------;9443.05;211;2017.2;1972.08;276;49.98;12;2147.39;582.51;378.77;411;217;239.18;241.45;240.71;0.4;0.39;0.4;239;82;Ok;none;-------;-------;9376.03;209;2010.75;1966.26;278;49.98;13;2127.37;573.3;376.81;399;220;239.24;240.2;239.35;0.4;0.39;0.4;228;82;Ok;none;-------;-------;9393.96;211;2010.68;1965.6;278;49.98;12;2140.47;584.4;375.35;402;215;237.98;241.41;239.3;0.4;0.39;0.4;234;80;Ok;none;-------;-------;9412.78;274;2017.65;1972.09;264;49.98;14;2157.83;581.4;375.64;386;218;238.79;241.15;240.08;0.37;0.37;0.37;224;81;Ok;none;-------;-------;9366.13;313;2020.04;1968.71;259;49.98;13;2129.28;580.82;376.95;388;216;238.59;241.36;240.51;0.36;0.36;0.36;225;81;Ok;none;-------;-------;7390.5;182;1670.62;1629.23;279;49.98;12;2171.87;585.9;381.01;373;212;239.16;241.57;240.77;0.4;0.39;0.4;218;81;Ok;none;-------;-------;7745.79;188;1672.63;1632.64;289;49.98;13;2151.73;582.93;378.46;412;222;238;240.15;239.29;0.41;0.41;0.42;240;84;Ok;none;-------;-------;0.03;4.5;5.3;23;Ok
27.11.2012 15:50;71591.37;1795;15431.19;15073.95;2247;49.98;13;2145.37;580.85;377.55;408;222;0;4.4;5;23;236.88;0.4;0.4;0.4;1895;;;667;Ok;9463.01;207;2011.04;1966.77;285;49.98;13;2137.01;582.98;377.47;435;229;237.39;239.62;238.98;0.41;0.4;0.41;253;86;Ok;none;-------;-------;9443.06;211;2017.28;1972.17;283;49.98;12;2147.39;583.27;380.51;420;221;237.29;239.61;238.91;0.41;0.4;0.41;244;84;Ok;none;-------;-------;9376.05;209;2010.83;1966.34;284;49.98;13;2127.37;571.06;374.73;410;224;237.42;238.44;237.63;0.41;0.4;0.41;234;83;Ok;none;-------;-------;9393.98;211;2010.76;1965.68;284;49.98;13;2140.47;581.15;374.8;416;221;236.11;239.58;237.52;0.41;0.4;0.41;241;82;Ok;none;-------;-------;9412.8;274;2017.73;1972.17;270;49.98;14;2157.83;580.49;375.49;393;221;236.83;239.23;238.2;0.38;0.38;0.38;228;83;Ok;none;-------;-------;9366.15;313;2020.12;1968.79;266;49.98;14;2129.28;580.12;376.91;397;220;236.62;239.44;238.62;0.38;0.37;0.38;230;83;Ok;none;-------;-------;7390.52;182;1670.7;1629.31;283;49.98;13;2171.87;585.18;381.63;382;217;237.29;239.74;238.98;0.41;0.4;0.41;223;82;Ok;none;-------;-------;7745.81;188;1672.71;1632.72;292;49.98;13;2151.73;582.55;378.88;416;223;236.13;238.33;237.52;0.42;0.42;0.42;242;84;Ok;none;-------;-------;0;4.4;5;23;Ok
27.11.2012 15:55;71591.47;1795;15431.85;15074.62;1403;49.99;13;2145.37;570.52;367.75;283;162;0;4.4;5;15;237.1;0.26;0.26;0.26;1292;;;474;Ok;9463.02;207;2011.12;1966.85;175;49.99;13;2137.01;569.81;366.8;307;171;237.61;239.59;239.2;0.26;0.26;0.26;174;62;Ok;none;-------;-------;9443.08;211;2017.36;1972.25;177;49.99;13;2147.39;571.45;369.46;297;159;237.51;239.58;239.15;0.26;0.26;0.27;170;58;Ok;none;-------;-------;9376.06;209;2010.91;1966.42;175;49.99;13;2127.37;559.49;367.81;281;166;237.63;238.4;237.86;0.26;0.27;0.27;157;61;Ok;none;-------;-------;9393.99;211;2010.85;1965.76;178;49.99;13;2140.47;573.53;368.35;288;159;236.34;239.56;237.77;0.26;0.27;0.27;165;58;Ok;none;-------;-------;9412.81;274;2017.82;1972.26;171;49.99;14;2157.83;573.72;364.57;272;164;237.04;239.2;238.44;0.24;0.24;0.25;156;59;Ok;none;-------;-------;9366.16;313;2020.2;1968.87;166;49.99;14;2129.28;567.72;367.67;276;161;236.84;239.41;238.85;0.24;0.24;0.24;157;59;Ok;none;-------;-------;7390.53;182;1670.79;1629.39;178;49.99;12;2171.87;574.46;369.76;257;157;237.5;239.7;239.21;0.26;0.27;0.27;148;58;Ok;none;-------;-------;7745.82;188;1672.79;1632.81;183;49.99;13;2151.73;574.04;367.65;287;160;236.34;238.29;237.75;0.27;0.28;0.28;165;59;Ok;none;-------;-------;0;4.4;5;15;Ok
27.11.2012 16:00;71591.58;1795;15432.52;15075.28;1294;49.98;12;2145.37;569;366;268;154;0.01;4.1;4.9;14;237.21;0.24;0.24;0.24;1219;;;449;Ok;9463.03;207;2011.21;1966.94;166;49.98;12;2137.01;571.11;369.75;294;163;237.71;239.72;239.31;0.24;0.25;0.25;168;60;Ok;none;-------;-------;9443.09;211;2017.45;1972.33;163;49.98;12;2147.39;573.48;367.61;281;153;237.63;239.71;239.27;0.24;0.25;0.25;161;56;Ok;none;-------;-------;9376.08;209;2011;1966.51;164;49.98;12;2127.37;550.1;367.24;274;160;237.73;238.53;237.96;0.24;0.25;0.25;150;58;Ok;none;-------;-------;9394;211;2010.93;1965.85;165;49.98;12;2140.47;568.89;367.87;275;151;236.45;239.69;237.88;0.24;0.25;0.25;156;55;Ok;none;-------;-------;9412.83;274;2017.9;1972.34;155;49.98;14;2157.83;572.81;361.95;253;155;237.18;239.34;238.57;0.22;0.22;0.22;145;56;Ok;none;-------;-------;9366.18;313;2020.29;1968.96;151;49.98;13;2129.28;570.64;365.67;256;153;236.97;239.55;238.99;0.22;0.22;0.22;146;55;Ok;none;-------;-------;7390.55;182;1670.87;1629.48;163;49.98;12;2171.87;574.4;363.84;242;151;237.62;239.84;239.33;0.24;0.25;0.25;139;54;Ok;none;-------;-------;7745.83;188;1672.88;1632.89;167;49.98;12;2151.73;570.63;364.12;272;152;236.44;238.41;237.85;0.25;0.26;0.25;154;55;Ok;none;-------;-------;0.01;4.1;4.9;14;Ok
27.11.2012 16:05;71591.66;1795;15433.19;15075.95;1235;49.99;12;2145.37;571.25;368.02;257;149;0.2;3.9;4.7;13;236.81;0.23;0.23;0.24;1173;;;435;Ok;9463.04;207;2011.29;1967.02;156;49.99;13;2137.01;576.2;370.02;280;159;237.32;239.56;238.97;0.24;0.24;0.24;160;58;Ok;none;-------;-------;9443.1;211;2017.53;1972.42;157;49.99;12;2147.39;574.04;370.45;269;148;237.23;239.56;238.92;0.24;0.24;0.24;154;54;Ok;none;-------;-------;9376.09;209;2011.08;1966.59;156;50;12;2127.37;556.27;364.97;259;155;237.34;238.36;237.62;0.24;0.24;0.24;143;56;Ok;none;-------;-------;9394.01;211;2011.01;1965.93;157;49.99;12;2140.47;568.57;363.73;265;147;236.05;239.53;237.53;0.24;0.24;0.24;150;53;Ok;none;-------;-------;9412.84;274;2017.98;1972.42;149;49.99;13;2157.83;573.8;365.81;246;150;236.77;239.18;238.21;0.21;0.22;0.22;141;54;Ok;none;-------;-------;9366.19;313;2020.37;1969.04;146;49.99;13;2129.28;570.97;369.3;252;149;236.56;239.39;238.62;0.21;0.21;0.21;143;54;Ok;none;-------;-------;7390.56;182;1670.95;1629.56;155;49.99;12;2171.87;575.97;372.57;233;144;237.21;239.68;238.98;0.24;0.24;0.24;134;53;Ok;none;-------;-------;7745.84;188;1672.96;1632.97;159;50;13;2151.73;574.19;367.31;259;147;236.03;238.25;237.5;0.24;0.25;0.25;148;53;Ok;none;-------;-------;0.2;3.9;4.7;13;Ok
27.11.2012 16:10;71591.74;1795;15433.85;15076.62;952;49.98;7;2145.37;568.66;368.33;215;128;0;3.8;4.8;11;236.67;0.19;0.19;0.19;980;;;374;Ok;9463.05;207;2011.37;1967.1;121;49.98;10;2137.01;575.37;370.23;237;142;237.19;239.28;238.82;0.19;0.19;0.2;136;52;Ok;none;-------;-------;9443.11;211;2017.61;1972.5;121;49.98;3;2147.39;569.16;375.16;230;125;237.09;239.27;238.76;0.19;0.19;0.2;131;47;Ok;none;-------;-------;9376.09;209;2011.16;1966.67;120;49.98;13;2127.37;555.74;360.6;215;135;237.2;238.07;237.44;0.19;0.19;0.2;119;48;Ok;none;-------;-------;9394.02;211;2011.1;1966.01;122;49.98;6;2140.47;560.55;360.92;229;127;235.9;239.25;237.36;0.2;0.2;0.2;129;45;Ok;none;-------;-------;9412.84;274;2018.07;1972.51;114;49.98;8;2157.83;573.5;366.52;200;127;236.64;238.9;238.06;0.17;0.17;0.17;115;46;Ok;none;-------;-------;9366.19;313;2020.45;1969.12;112;49.98;7;2129.28;567.35;368.35;208;126;236.44;239.11;238.48;0.17;0.16;0.17;118;46;Ok;none;-------;-------;7390.57;182;1671.04;1629.64;120;49.98;3;2171.87;574.14;376.07;192;121;237.08;239.39;238.83;0.2;0.2;0.2;110;45;Ok;none;-------;-------;7745.85;188;1673.04;1633.06;122;49.98;13;2151.73;573.47;368.83;214;125;235.89;237.96;237.34;0.2;0.2;0.2;122;45;Ok;none;-------;-------;0;3.8;4.8;11;Ok
27.11.2012 16:15;71591.8;1795;15434.52;15077.28;833;49.99;12;2145.37;559.25;364.15;202;120;0.02;3.7;4.8;10;236.8;0.19;0.19;0.19;897;;;345;Ok;9463.06;207;2011.46;1967.19;106;49.99;13;2137.01;561.15;365.05;224;133;237.3;239.32;238.89;0.2;0.2;0.2;125;48;Ok;none;-------;-------;9443.12;211;2017.7;1972.58;105;49.99;12;2147.39;560.15;369.47;218;119;237.22;239.31;238.84;0.19;0.19;0.2;121;43;Ok;none;-------;-------;9376.1;209;2011.25;1966.76;105;49.99;12;2127.37;544.36;359.06;202;126;237.32;238.11;237.52;0.19;0.19;0.2;109;44;Ok;none;-------;-------;9394.03;211;2011.18;1966.1;107;49.99;12;2140.47;552.49;358.98;212;118;236.02;239.29;237.44;0.19;0.2;0.2;116;42;Ok;none;-------;-------;9412.85;274;2018.15;1972.59;99;49.99;13;2157.83;561.47;361.32;189;119;236.77;238.94;238.15;0.17;0.17;0.17;105;43;Ok;none;-------;-------;9366.2;313;2020.54;1969.21;98;49.99;13;2129.28;557.93;363.87;195;119;236.57;239.14;238.56;0.17;0.17;0.17;107;43;Ok;none;-------;-------;7390.58;182;1671.12;1629.73;104;49.99;12;2171.87;562.98;369.68;176;113;237.2;239.43;238.9;0.2;0.2;0.2;98;41;Ok;none;-------;-------;7745.86;188;1673.13;1633.14;109;49.99;12;2151.73;573.47;365.79;202;115;236.02;238;237.41;0.18;0.19;0.19;116;41;Ok;none;-------;-------;0.02;3.7;4.8;10;Ok
27.11.2012 16:20;71591.84;1795;15435.18;15077.95;674;49.99;10;2145.37;528.38;349.38;188;111;0;3.7;4.9;8;236.13;0.16;0.15;0.16;793;;;309;Ok;9463.07;207;2011.54;1967.27;86;49.99;6;2137.01;523.88;351.08;215;123;236.66;239.02;238.29;0.16;0.15;0.16;112;43;Ok;none;-------;-------;9443.12;211;2017.78;1972.67;85;49.99;14;2147.39;524.54;349.92;205;110;236.55;239;238.23;0.16;0.15;0.16;107;38;Ok;none;-------;-------;9376.11;209;2011.33;1966.84;84;49.99;7;2127.37;511.44;347.98;188;115;236.66;237.8;236.91;0.16;0.15;0.16;96;40;Ok;none;-------;-------;9394.04;211;2011.26;1966.18;87;49.99;13;2140.47;522.41;348.28;198;108;235.36;238.99;236.84;0.17;0.15;0.16;103;37;Ok;none;-------;-------;9412.86;274;2018.23;1972.67;83;49.99;5;2157.83;522.98;347.98;182;112;236.09;238.63;237.53;0.13;0.13;0.13;95;39;Ok;none;-------;-------;9366.21;313;2020.62;1969.29;80;49.99;13;2129.28;522.84;349.28;185;111;235.88;238.84;237.94;0.13;0.12;0.13;96;38;Ok;none;-------;-------;7390.58;182;1671.2;1629.81;86;49.99;13;2171.87;523.21;350.42;170;106;236.55;239.14;238.3;0.17;0.16;0.16;88;37;Ok;none;-------;-------;7745.87;188;1673.21;1633.22;83;49.99;13;2151.73;575.8;350.16;167;107;235.34;237.69;236.79;0.18;0.17;0.18;96;37;Ok;none;-------;-------;0;3.7;4.9;8;Ok
27.11.2012 16:25;71591.87;1795;15435.85;15078.62;393;49.99;12;2145.37;521.53;349.43;141;85;0;3.7;4.9;6;236.44;0.12;0.12;0.12;581;;;236;Ok;9463.07;207;2011.62;1967.35;51;49.99;12;2137.01;524.48;350.68;164;98;236.96;238.97;238.41;0.12;0.12;0.12;85;34;Ok;none;-------;-------;9443.13;211;2017.86;1972.75;50;49.99;12;2147.39;525.56;350.43;153;84;236.85;238.94;238.34;0.12;0.12;0.12;79;29;Ok;none;-------;-------;9376.11;209;2011.41;1966.92;50;49.99;12;2127.37;511.89;348.2;138;90;236.98;237.75;237.02;0.12;0.12;0.12;70;31;Ok;none;-------;-------;9394.04;211;2011.35;1966.26;50;49.99;12;2140.47;522.81;347.95;146;82;235.67;238.94;236.95;0.12;0.12;0.12;75;28;Ok;none;-------;-------;9412.86;274;2018.32;1972.76;46;49.99;12;2157.83;523.84;347.4;130;85;236.41;238.59;237.66;0.13;0.13;0.12;67;29;Ok;none;-------;-------;9366.21;313;2020.7;1969.37;45;49.99;12;2129.28;523.56;349.26;132;86;236.2;238.79;238.06;0.14;0.13;0.13;68;29;Ok;none;-------;-------;7390.59;182;1671.29;1629.89;50;49.99;12;2171.87;523.88;350.86;117;81;236.85;239.08;238.42;0.12;0.12;0.12;61;28;Ok;none;-------;-------;7745.87;188;1673.29;1633.31;51;49.99;12;2151.73;516.29;350.72;148;81;235.65;237.64;236.91;0.1;0.11;0.1;76;28;Ok;none;-------;-------;0;3.7;4.9;6;Ok
27.11.2012 16:30;71591.9;1795;15436.52;15079.28;384;49.98;13;2145.37;507.23;339.95;142;86;0;3.6;4.8;5;236.17;0.09;0.1;0.09;574;;;230;Ok;9463.07;207;2011.71;1967.44;50;49.98;13;2137.01;509.74;341.51;168;98;236.69;238.76;238.18;0.09;0.1;0.09;85;33;Ok;none;-------;-------;9443.13;211;2017.95;1972.83;48;49.98;14;2147.39;508.97;340.52;156;87;236.58;238.73;238.1;0.09;0.1;0.09;79;29;Ok;none;-------;-------;9376.12;209;2011.5;1967.01;49;49.98;13;2127.37;496.98;338.91;138;88;236.7;237.53;236.79;0.09;0.1;0.09;68;29;Ok;none;-------;-------;9394.05;211;2011.43;1966.35;50;49.98;13;2140.47;506.56;338.59;147;82;235.4;238.73;236.72;0.09;0.09;0.09;74;27;Ok;none;-------;-------;9412.86;274;2018.4;1972.84;45;49.98;13;2157.83;507.83;338.37;132;88;236.14;238.36;237.42;0.11;0.11;0.1;66;29;Ok;none;-------;-------;9366.21;313;2020.79;1969.46;44;49.98;14;2129.28;507.05;339.9;137;87;235.92;238.56;237.81;0.12;0.12;0.11;69;29;Ok;none;-------;-------;7390.59;182;1671.37;1629.98;49;49.98;13;2171.87;506.56;341.31;122;80;236.58;238.88;238.18;0.09;0.09;0.09;61;27;Ok;none;-------;-------;7745.87;188;1673.38;1633.39;49;49.98;14;2151.73;514.15;340.54;141;80;235.38;237.43;236.68;0.09;0.09;0.08;72;27;Ok;none;-------;-------;0;3.6;4.8;5;Ok
27.11.2012 16:35;71591.9;1795;15437.18;15079.95;224;49.99;13;2145.37;510.17;341.63;111;71;0;3.5;4.8;3;236.17;0.28;0.28;0.27;449;;;190;Ok;9463.07;207;2011.79;1967.52;29;49.99;13;2137.01;513.83;342.87;134;82;236.69;238.92;238.33;0.27;0.27;0.26;68;28;Ok;none;-------;-------;9443.13;211;2018.03;1972.92;27;49.99;14;2147.39;513.96;342.39;124;71;236.58;238.9;238.26;0.28;0.28;0.27;63;24;Ok;none;-------;-------;9376.12;209;2011.58;1967.09;28;49.99;13;2127.37;499.21;340.44;107;74;236.7;237.7;236.94;0.26;0.26;0.25;53;24;Ok;none;-------;-------;9394.05;211;2011.51;1966.43;30;49.99;12;2140.47;511.11;340.16;116;67;235.39;238.9;236.88;0.25;0.25;0.25;58;22;Ok;none;-------;-------;9412.86;274;2018.48;1972.92;29;49.99;14;2157.83;512.67;339.81;101;72;236.15;238.54;237.59;0.3;0.3;0.29;51;24;Ok;none;-------;-------;9366.21;313;2020.87;1969.54;24;49.99;14;2129.28;509.94;341.6;105;73;235.93;238.74;237.99;0.33;0.33;0.32;53;24;Ok;none;-------;-------;7390.59;182;1671.45;1630.06;28;49.99;13;2171.87;509.6;343.2;92;66;236.58;239.04;238.34;0.26;0.26;0.25;46;22;Ok;none;-------;-------;7745.87;188;1673.46;1633.47;29;49.99;13;2151.73;511.07;342.61;113;67;235.37;237.58;236.83;0.26;0.26;0.25;57;22;Ok;none;-------;-------;0;3.5;4.8;3;Ok
